Place ID,Tên quán,Vĩ độ,Kinh độ,Điểm đánh giá,Số lượng đánh giá,Đường/Thôn,Thành phố,Tỉnh/Trạng thái,Mã quốc gia,Website,Số điện thoại,Danh mục chính,Google Maps URL,Là quán ăn/uống,Menu chi tiết
ChIJw0vkVwBbNDERgsd3QXtK--k,Hoà Lạc Quán,21.007818,105.5178904,4.0,24,2G59+45C,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 969 090 643,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ho%C3%A0%20L%E1%BA%A1c%20Qu%C3%A1n&query_place_id=ChIJw0vkVwBbNDERgsd3QXtK--k,Có,"Cá kho tộ miền Tây đậm vị: 83,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 73,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 80,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 43,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJux3JsslbNDERMDT_j9os_ZU,Gà Rán Five Star Tân Xã,21.0191559,105.5522168,4.1,24,Số 5 Đường Mục Uyên,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 973 351 263,Quán gà rán mang đi,https://www.google.com/maps/search/?api=1&query=G%C3%A0%20R%C3%A1n%20Five%20Star%20T%C3%A2n%20X%C3%A3&query_place_id=ChIJux3JsslbNDERMDT_j9os_ZU,Có,"Gà ri hấp lá chanh (Cả con): 210,000đ/con (Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn) | Gà ri nướng mật ong (Cả con): 240,000đ/con (Gà ri nướng mật ong thơm phức vàng óng) | Gà rang muối tỏi: 150,000đ/đĩa (Gà ta chặt miếng rang muối đậm đà sần sật) | Lẩu gà ri thuốc bắc: 340,000đ/nồi (Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm) | Xôi chim câu hành phi: 80,000đ/đĩa (Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ) | Lòng mề gà xào mướp giá: 72,000đ/đĩa (Lòng mề gà ri giòn xào mướp hương thơm phức)"
ChIJ0-uFJWNbNDER6mww_kRPA6k,Khu du lịch sinh thái đồi thông Quang Huy,21.0233043,105.5849606,4.4,24,2HCP+R5F,Hà Nội,"Hạ Bằng, Hà Nội",VN,http://quanghuydulich.vn/,+84 966 615 662,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Khu%20du%20l%E1%BB%8Bch%20sinh%20th%C3%A1i%20%C4%91%E1%BB%93i%20th%C3%B4ng%20Quang%20Huy&query_place_id=ChIJ0-uFJWNbNDER6mww_kRPA6k,Có,"Cá kho tộ miền Tây đậm vị: 80,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 70,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 80,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJUxRpx6NbNDERaJB1C9yMp70,"Xóm Thái, cs Hòa Lạc - Ẩm Thực Thái",21.0138861,105.5189374,4.6,23,"Số 48 Thôn 3, xã",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 971 004 296,Nhà hàng Thái Lan,https://www.google.com/maps/search/?api=1&query=X%C3%B3m%20Th%C3%A1i%2C%20cs%20H%C3%B2a%20L%E1%BA%A1c%20-%20%E1%BA%A8m%20Th%E1%BB%B1c%20Th%C3%A1i&query_place_id=ChIJUxRpx6NbNDERaJB1C9yMp70,Có,"Cá kho tộ miền Tây đậm vị: 85,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 75,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 78,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 47,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJK2AAP5dbNDERsQ-PtvW4jpY,Nhà Hàng Trâu Tươi 2HS,21.0197514,105.5211386,3.9,23,QL21A,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 912 365 255,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Tr%C3%A2u%20T%C6%B0%C6%A1i%202HS&query_place_id=ChIJK2AAP5dbNDERsQ-PtvW4jpY,Có,"Thịt trâu xào lá lốt: 120,000đ/đĩa (Thịt trâu tươi mềm ngọt xào lá lốt thơm lừng) | Thịt trâu nhúng mẻ chua cay: 130,000đ/đĩa (Thịt trâu nhúng nước dùng mẻ chua thanh nhẹ) | Dê tái chanh chấm tương gừng: 170,000đ/đĩa (Thịt dê núi hấp tái trộn vừng sả lá chanh) | Dê né bản gang: 160,000đ/đĩa (Dê xào nóng hổi trên bản gang kèm đậu bắp) | Lẩu dê núi nhúng mẻ: 379,000đ/nồi (Nồi lẩu dê núi ré thơm ngon kèm rau nhúng đặc sản) | Cơm cháy sốt dê: 68,000đ/đĩa (Cơm cháy giòn tan rưới nước sốt dê đậm vị)"
ChIJW8ybGPhaNDERHEHRr9WmNj4,Nhà Hàng Dốc Tiên,20.9869084,105.5585249,3.7,23,"XHP5+QC6, Thôn Khoang Mái",Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 936 646 242,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20D%E1%BB%91c%20Ti%C3%AAn&query_place_id=ChIJW8ybGPhaNDERHEHRr9WmNj4,Có,"Ốc luộc sả lá chanh truyền thống: 38,000đ/bát (Ốc vặn/ốc nhồi mít luộc thơm mùi sả chấm nước mắm gừng cay ngọt đặc sản) | Ốc móng tay xào bơ tỏi thơm lừng: 65,000đ/đĩa (Ốc móng tay tươi ngọt sốt bơ tỏi sánh béo chấm bánh mì tuyệt đỉnh) | Nem chua rán giòn rụm (10 cái): 45,000đ/đĩa (Nem chua rán nóng hổi chấm tương ớt cay nồng) | Khoai tây chiên lắc bột phô mai: 30,000đ/đĩa (Món khai vị ăn vặt khoái khẩu) | Trà quất mật ong khổng lồ: 15,000đ/cốc (Trà quất mát chua ngọt cực đã khát)"
ChIJBRDkFT9bNDERkhBYjyTUkm0,Trà Đá BĐS Đồng Trúc,20.9898659,105.5663769,4.3,23,"XHQ8+WHR, Unnamed Road",Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 973 126 869,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Tr%C3%A0%20%C4%90%C3%A1%20B%C4%90S%20%C4%90%E1%BB%93ng%20Tr%C3%BAc&query_place_id=ChIJBRDkFT9bNDERkhBYjyTUkm0,Có,"Cà phê đen đá pha phin: 19,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 30,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJ-b5ocfRbNDER_nbt3R13PTY,Highlands Coffee Dai Hoc FPT HN,21.0132101,105.524657,4.3,23,Hi-tech,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.highlandscoffee.com.vn/,+84 24 5678 0014,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Highlands%20Coffee%20Dai%20Hoc%20FPT%20HN&query_place_id=ChIJ-b5ocfRbNDER_nbt3R13PTY,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 25,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 33,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 35,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJRStLRwBbNDERDzXZFIpV_ys,YAKI Buffet,21.0093183,105.5185615,4.5,22,147 Cụm 3,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/share/18q1fwwpxZ/?mibextid=wwXIfr,+84 382 683 890,Nhà hàng tiệc đứng,https://www.google.com/maps/search/?api=1&query=YAKI%20Buffet&query_place_id=ChIJRStLRwBbNDERDzXZFIpV_ys,Có,"Lẩu cua đồng sườn sụn bắp bò: 360,000đ/nồi (Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn) | Lẩu Thái hải sản chua cay: 409,000đ/nồi (Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm) | Set nướng BBQ thập cẩm bò ba chỉ: 289,000đ/set (Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo) | Ba chỉ bò Mỹ nhúng thêm: 78,000đ/đĩa (Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm) | Sườn sụn non heo thêm: 75,000đ/đĩa (Sườn non giòn sần sật nhúng lẩu) | Rau nấm tổng hợp nhúng lẩu: 33,000đ/đĩa (Nấm kim châm, cải thảo, rau muống tươi)"
ChIJp05nUXZbNDER5qi2_6wZ1N0,Phở Bò Chí Hiếu,20.9900572,105.5156869,3.5,22,XGR8+27F,Hà Nội,"Yên Xuân, Hà Nội",VN,,,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%C3%B2%20Ch%C3%AD%20Hi%E1%BA%BFu&query_place_id=ChIJp05nUXZbNDER5qi2_6wZ1N0,Có,"Phở chín bò ta: 30,000đ/bát (Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng) | Phở tái chần: 40,000đ/bát (Phở bò với thịt bò tươi chần tái mềm ngọt) | Phở nạm gầu giòn: 42,000đ/bát (Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật) | Phở tái lăn đặc biệt: 45,000đ/bát (Phở bò xào tái lăn thơm mùi tỏi phi) | Trứng gà trần: 10,000đ/quả (Trứng trần nước phở béo ngậy) | Quẩy giòn: 2,000đ/chiếc (Quẩy giòn ăn kèm nước phở)"
ChIJXSaL_b5bNDERxA-KsH156KI,Billiards Club 386,20.9851875,105.5316875,5.0,22,XGPJ+3MC,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 365 828 386,Tổ hợp thể thao,https://www.google.com/maps/search/?api=1&query=Billiards%20Club%20386&query_place_id=ChIJXSaL_b5bNDERxA-KsH156KI,Không,Không áp dụng (Địa điểm phi ẩm thực)
ChIJb2cIKdlZNDERWiJjmK6D604,Nhất Thuỷ Quán,21.0431336,105.5094659,3.7,21,2GV5+7Q4,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 982 760 976,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Nh%E1%BA%A5t%20Thu%E1%BB%B7%20Qu%C3%A1n&query_place_id=ChIJb2cIKdlZNDERWiJjmK6D604,Có,"Cá kho tộ miền Tây đậm vị: 90,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 70,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 85,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 47,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJ_xinXQBbNDER6XVdDnMAKw8,Bánh tráng Mon,21.0041584,105.5194549,4.8,21,2G39+MQF,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 971 069 888,Nhà hàng ăn nhanh,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20tr%C3%A1ng%20Mon&query_place_id=ChIJ_xinXQBbNDER6XVdDnMAKw8,Có,"Gà rán giòn rụm tiêu cay (1 miếng): 40,000đ/miếng (Thịt gà tươi tẩm bột chiên vàng giòn da ngoài mọng nước bên trong) | Burger bò phô mai xá xíu đặc biệt: 50,000đ/chiếc (Burger kẹp bò băm nướng lò, phô mai lát béo ngậy, sốt đặc biệt) | Pizza xúc xích xông khói phô mai (Size 20cm): 100,000đ/chiếc (Đế pizza nướng giòn rưới đẫm phô mai Mozzarella nhập khẩu) | Khoai tây chiên giòn cọng lớn: 25,000đ/đĩa (Khoai tây vàng giòn tơi xốp ăn kèm sốt cà chua)"
ChIJ9bCavsdZNDERny5HDcFTzHg,Chu Coffee,21.0415853,105.5875204,4.0,21,chu coffe,Hà Nội,"Thạch Thất, Hà Nội",VN,,+84 927 923 838,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Chu%20Coffee&query_place_id=ChIJ9bCavsdZNDERny5HDcFTzHg,Có,"Cà phê đen đá pha phin: 25,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 37,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 35,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJjfjnGdtbNDERN5hEmIS-QWA,Xôi Quê,21.0066161,105.5181721,3.8,20,296 Thôn 3,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 328 541 685,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=X%C3%B4i%20Qu%C3%AA&query_place_id=ChIJjfjnGdtbNDERN5hEmIS-QWA,Có,"Xôi xéo ruốc hành phi: 17,000đ/đĩa (Xôi xéo thơm nếp dẻo mỡ hành phi) | Bánh mì pate trứng giò: 22,000đ/cái (Bánh mì giòn kẹp pate nhà làm, trứng ốp la, giò lụa) | Sữa đậu nành nóng: 10,000đ/cốc (Sữa đậu nành nguyên chất) | Trà đá: 3,000đ/cốc (Trà giải khát sáng sớm)"
ChIJ6zp0QRJbNDER3AJ4q6Ug1mI,Bún Chả Nhất,21.0012361,105.5215227,4.1,20,Số 498 Thôn 3,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 989 157 979,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%E1%BA%A3%20Nh%E1%BA%A5t&query_place_id=ChIJ6zp0QRJbNDER3AJ4q6Ug1mI,Có,"Bún đậu mắm tôm đầy đủ (Đậu, thịt chân giò, nem chua rán, chả cốm): 45,000đ/suất (Mẹt bún đậu đầy đủ nguyên liệu tươi ngon kèm rau thơm kinh giới) | Bún đậu thường (Đậu chiên giòn): 28,000đ/suất (Bún đậu chay đơn giản với đậu phụ rán giòn) | Bún chả Hà Nội truyền thống: 38,000đ/suất (Chả miếng và chả viên nướng than hoa thơm phức trong bát nước chấm chua ngọt) | Nem cua bể chiên giòn: 12,000đ/chiếc (Nem cua bể giòn rụm nhiều nhân) | Nước sấu đá ngầm chua ngọt: 15,000đ/cốc (Đồ uống giải nhiệt cực hợp vị bún đậu)"
ChIJZ29YfRtbNDERRpcp1JaeDoc,Nhà Hàng Vườn Xanh 1,20.9780756,105.5298682,4.7,20,Cầu Rau,Hà Nội,"Phú Cát, Hà Nội",VN,,+84 967 158 355,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20V%C6%B0%E1%BB%9Dn%20Xanh%201&query_place_id=ChIJZ29YfRtbNDERRpcp1JaeDoc,Có,"Cá kho tộ miền Tây đậm vị: 90,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 75,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 78,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJ_1gtuJJbNDERjpgld2bv5T0,Bánh Cuốn Thanh Đức,21.0255179,105.5200053,4.1,20,"2GGC+622, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 344 384 683,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Cu%E1%BB%91n%20Thanh%20%C4%90%E1%BB%A9c&query_place_id=ChIJ_1gtuJJbNDERjpgld2bv5T0,Có,"Bánh cuốn thịt băm mộc nhĩ tráng nóng: 30,000đ/đĩa (Bánh tráng tươi tại chỗ ăn nóng kèm hành phi thơm giòn tự làm) | Bánh cuốn trứng lòng đào đặc biệt: 30,000đ/đĩa (Bánh cuốn tráng ôm trọn lòng đỏ trứng gà ta lòng đào béo ngậy) | Chả quế rán ăn kèm: 10,000đ/đĩa (Chả quế thơm ngọt ăn kèm nước mắm bánh cuốn)"
ChIJI6t9yPZZNDERFfQalg-3nko,TocoToco,21.0494228,105.5829005,4.0,20,410 đồng cam,Hà Nội,"Thạch Thất, Hà Nội",VN,https://www.facebook.com/TocoTocoThachThat410DongCam,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=TocoToco&query_place_id=ChIJI6t9yPZZNDERFfQalg-3nko,Có,"Cà phê đen đá pha phin: 19,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 25,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 33,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJvTcO4WVaNDERx7GAikkCK28,Cafe Đàm Đồng Trúc,20.9971281,105.5766388,3.4,20,Unnamed Rd,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 975 889 955,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Cafe%20%C4%90a%CC%80m%20%C4%90%C3%B4%CC%80ng%20Tru%CC%81c&query_place_id=ChIJvTcO4WVaNDERx7GAikkCK28,Có,"Cà phê đen đá pha phin: 25,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 33,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 33,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 35,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJW3usDwBbNDERcqz6pmeOmqs,Lemon House Bắc Phú Cát,20.983736,105.5270259,4.0,20,"XGMG+FQC, Đầu đường đôi TĐC Bắc",Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/profile.php?id=61567089777153&mibextid=ZbWKwL,+84 979 443 339,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Lemon%20House%20B%E1%BA%AFc%20Ph%C3%BA%20C%C3%A1t&query_place_id=ChIJW3usDwBbNDERcqz6pmeOmqs,Có,"Cà phê đen đá pha phin: 25,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 25,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 40,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 33,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 37,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJMe_URABbNDERASAIIIGoV34,HaBi Streets Cuisine,21.0129007,105.5187394,4.9,19,Số 84 thôn 3,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/HaBiStreetsCuisine?mibextid=LQQJ4d,+84 335 714 986,Nhà hàng,https://www.google.com/maps/search/?api=1&query=HaBi%20Streets%20Cuisine&query_place_id=ChIJMe_URABbNDERASAIIIGoV34,Có,"Cá kho tộ miền Tây đậm vị: 83,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 75,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 40,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJvxWwfrlbNDERFYNGAz62eVY,Bánh Cuốn Nam Kều,21.0134351,105.5192922,4.6,19,"thôn 3 - xã, 35 cụm 1",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 327 103 326,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Cu%E1%BB%91n%20Nam%20K%E1%BB%81u&query_place_id=ChIJvxWwfrlbNDERFYNGAz62eVY,Có,"Bánh cuốn thịt băm mộc nhĩ tráng nóng: 33,000đ/đĩa (Bánh tráng tươi tại chỗ ăn nóng kèm hành phi thơm giòn tự làm) | Bánh cuốn trứng lòng đào đặc biệt: 37,000đ/đĩa (Bánh cuốn tráng ôm trọn lòng đỏ trứng gà ta lòng đào béo ngậy) | Chả quế rán ăn kèm: 10,000đ/đĩa (Chả quế thơm ngọt ăn kèm nước mắm bánh cuốn)"
ChIJ5UDAv1BbNDERWmOadSE_vGQ,Bia Hơi Tiến Nhị,20.9853551,105.5306933,3.6,19,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 947 337 968,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Bia%20H%C6%A1i%20Ti%E1%BA%BFn%20Nh%E1%BB%8B&query_place_id=ChIJ5UDAv1BbNDERWmOadSE_vGQ,Có,"Bia hơi Hà Nội mát lạnh: 9,000đ/cốc (Bia hơi tươi rói rót trực tiếp từ vòi bom lạnh) | Đậu phụ lướt ván nóng giòn: 27,000đ/đĩa (Đậu hũ non chiên lướt ván ngoài vàng giòn trong mịn mượt như thạch) | Đĩa lạc rang muối / lạc luộc mộc mạc: 12,000đ/đĩa (Đồ nhắm bia truyền thống) | Nộm tai heo đu đủ xanh chua ngọt: 70,000đ/đĩa (Tai heo giòn sần sật trộn đu đủ bào sợi nước nộm chua ngọt sảng khoái) | Sụn gà chiên mắm rang muối: 90,000đ/đĩa (Sụn gà ta giòn sần sật tẩm ướp chiên xóc muối ớt tỏi)"
