Place ID,Tên quán,Tên món ăn,Giá (VNĐ),Đơn vị,Mô tả
ChIJMbTuErpUNDERn_YpZunfXeQ,Nguyên Đăng Quán,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJhZVOZT5bNDERjdqhNWPYdSQ,Nhà Hàng Vua Cá,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJhZVOZT5bNDERjdqhNWPYdSQ,Nhà Hàng Vua Cá,Thịt ba chỉ rang cháy cạnh,77000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJhZVOZT5bNDERjdqhNWPYdSQ,Nhà Hàng Vua Cá,Sườn non xào chua ngọt,85000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJhZVOZT5bNDERjdqhNWPYdSQ,Nhà Hàng Vua Cá,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJhZVOZT5bNDERjdqhNWPYdSQ,Nhà Hàng Vua Cá,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJhZVOZT5bNDERjdqhNWPYdSQ,Nhà Hàng Vua Cá,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJSxK7JohbNDERx_tngzMUnBY,Quán lòng Hạ Bằng,Cá kho tộ miền Tây đậm vị,90000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJSxK7JohbNDERx_tngzMUnBY,Quán lòng Hạ Bằng,Thịt ba chỉ rang cháy cạnh,77000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJSxK7JohbNDERx_tngzMUnBY,Quán lòng Hạ Bằng,Sườn non xào chua ngọt,78000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJSxK7JohbNDERx_tngzMUnBY,Quán lòng Hạ Bằng,Rau muống luộc dầm sấu / xào tỏi,33000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJSxK7JohbNDERx_tngzMUnBY,Quán lòng Hạ Bằng,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJSxK7JohbNDERx_tngzMUnBY,Quán lòng Hạ Bằng,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJL65-BQVbNDERP27tefgocNI,Nhà Hàng Hương Thịnh,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJL65-BQVbNDERP27tefgocNI,Nhà Hàng Hương Thịnh,Thịt ba chỉ rang cháy cạnh,70000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJL65-BQVbNDERP27tefgocNI,Nhà Hàng Hương Thịnh,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJL65-BQVbNDERP27tefgocNI,Nhà Hàng Hương Thịnh,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJL65-BQVbNDERP27tefgocNI,Nhà Hàng Hương Thịnh,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJL65-BQVbNDERP27tefgocNI,Nhà Hàng Hương Thịnh,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJKbXhxpZbNDERah6WMjXNsGc,Quán Chú Béo,Cá kho tộ miền Tây đậm vị,90000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJKbXhxpZbNDERah6WMjXNsGc,Quán Chú Béo,Thịt ba chỉ rang cháy cạnh,70000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJKbXhxpZbNDERah6WMjXNsGc,Quán Chú Béo,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJKbXhxpZbNDERah6WMjXNsGc,Quán Chú Béo,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJKbXhxpZbNDERah6WMjXNsGc,Quán Chú Béo,Canh riêu cua đồng cà pháo,47000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJKbXhxpZbNDERah6WMjXNsGc,Quán Chú Béo,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Cà phê đen đá pha phin,25000,ly,Cà phê đen truyền thống đậm đà
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Cà phê sữa đá,22000,ly,Cà phê sữa pha phin béo ngậy
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Bạc xỉu cốt dừa,33000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Trà đào cam sả,33000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Trà sữa trân châu truyền thống,35000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Sinh tố bơ sáp,30000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJSQdIFmFbNDERX-DkSRV7Xow,Sài Gòn Cafe Trà Chanh,Nước ép cam nguyên chất,30000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Cà phê đen đá pha phin,25000,ly,Cà phê đen truyền thống đậm đà
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Cà phê sữa đá,22000,ly,Cà phê sữa pha phin béo ngậy
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Bạc xỉu cốt dừa,27000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Trà đào cam sả,40000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Trà sữa trân châu truyền thống,40000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Sinh tố bơ sáp,40000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJVwlbafJbNDERvU3tregNaFg,Osaka Coffee hoà lạc,Nước ép cam nguyên chất,33000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJTy2d5CpZNDERZFPGKVADs0I,Nhà Hàng Hải Sản Hải Phương,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJTy2d5CpZNDERZFPGKVADs0I,Nhà Hàng Hải Sản Hải Phương,Thịt ba chỉ rang cháy cạnh,80000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJTy2d5CpZNDERZFPGKVADs0I,Nhà Hàng Hải Sản Hải Phương,Sườn non xào chua ngọt,80000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJTy2d5CpZNDERZFPGKVADs0I,Nhà Hàng Hải Sản Hải Phương,Rau muống luộc dầm sấu / xào tỏi,33000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJTy2d5CpZNDERZFPGKVADs0I,Nhà Hàng Hải Sản Hải Phương,Canh riêu cua đồng cà pháo,45000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJTy2d5CpZNDERZFPGKVADs0I,Nhà Hàng Hải Sản Hải Phương,Cơm trắng gạo tám thơm,15000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJL4rgDqxbNDERN82akdq4EnA,Ghiền BBQ,Lẩu cua đồng sườn sụn bắp bò,360000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJL4rgDqxbNDERN82akdq4EnA,Ghiền BBQ,Lẩu Thái hải sản chua cay,399000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJL4rgDqxbNDERN82akdq4EnA,Ghiền BBQ,Set nướng BBQ thập cẩm bò ba chỉ,309000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJL4rgDqxbNDERN82akdq4EnA,Ghiền BBQ,Ba chỉ bò Mỹ nhúng thêm,75000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJL4rgDqxbNDERN82akdq4EnA,Ghiền BBQ,Sườn sụn non heo thêm,75000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJL4rgDqxbNDERN82akdq4EnA,Ghiền BBQ,Rau nấm tổng hợp nhúng lẩu,27000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJQcqgwpZbNDERqdDkIT5HefE,Cơm Nguyễn Tuấn,Cơm rang dưa bò,50000,đĩa,Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm
ChIJQcqgwpZbNDERqdDkIT5HefE,Cơm Nguyễn Tuấn,Cơm rang thập cẩm giòn,30000,đĩa,Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng
ChIJQcqgwpZbNDERqdDkIT5HefE,Cơm Nguyễn Tuấn,Cơm thố xá xíu nóng hổi,35000,thố,"Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt"
ChIJQcqgwpZbNDERqdDkIT5HefE,Cơm Nguyễn Tuấn,Suất cơm bình dân tự chọn (3 món mặn + rau),30000,suất,Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm
ChIJQcqgwpZbNDERqdDkIT5HefE,Cơm Nguyễn Tuấn,Cơm tấm sườn bì chả Sài Gòn,38000,đĩa,Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay
ChIJd3uUfXZbNDERStRucLjwWi0,Gangsta Nướng Chảo Gang,Lẩu cua đồng sườn sụn bắp bò,360000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJd3uUfXZbNDERStRucLjwWi0,Gangsta Nướng Chảo Gang,Lẩu Thái hải sản chua cay,379000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJd3uUfXZbNDERStRucLjwWi0,Gangsta Nướng Chảo Gang,Set nướng BBQ thập cẩm bò ba chỉ,279000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJd3uUfXZbNDERStRucLjwWi0,Gangsta Nướng Chảo Gang,Ba chỉ bò Mỹ nhúng thêm,78000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJd3uUfXZbNDERStRucLjwWi0,Gangsta Nướng Chảo Gang,Sườn sụn non heo thêm,70000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJd3uUfXZbNDERStRucLjwWi0,Gangsta Nướng Chảo Gang,Rau nấm tổng hợp nhúng lẩu,30000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJF6qydgBdNDERCvLMWgCZoPQ,Nhà Hàng Phú Cường,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJF6qydgBdNDERCvLMWgCZoPQ,Nhà Hàng Phú Cường,Thịt ba chỉ rang cháy cạnh,75000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJF6qydgBdNDERCvLMWgCZoPQ,Nhà Hàng Phú Cường,Sườn non xào chua ngọt,78000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJF6qydgBdNDERCvLMWgCZoPQ,Nhà Hàng Phú Cường,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJF6qydgBdNDERCvLMWgCZoPQ,Nhà Hàng Phú Cường,Canh riêu cua đồng cà pháo,47000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJF6qydgBdNDERCvLMWgCZoPQ,Nhà Hàng Phú Cường,Cơm trắng gạo tám thơm,15000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJtz0AOxdbNDERtL9zzfMEF28,Nhà Hàng Lẩu Trâu Sơn Hải,Thịt trâu xào lá lốt,140000,đĩa,Thịt trâu tươi mềm ngọt xào lá lốt thơm lừng
ChIJtz0AOxdbNDERtL9zzfMEF28,Nhà Hàng Lẩu Trâu Sơn Hải,Thịt trâu nhúng mẻ chua cay,140000,đĩa,Thịt trâu nhúng nước dùng mẻ chua thanh nhẹ
ChIJtz0AOxdbNDERtL9zzfMEF28,Nhà Hàng Lẩu Trâu Sơn Hải,Dê tái chanh chấm tương gừng,140000,đĩa,Thịt dê núi hấp tái trộn vừng sả lá chanh
ChIJtz0AOxdbNDERtL9zzfMEF28,Nhà Hàng Lẩu Trâu Sơn Hải,Dê né bản gang,150000,đĩa,Dê xào nóng hổi trên bản gang kèm đậu bắp
ChIJtz0AOxdbNDERtL9zzfMEF28,Nhà Hàng Lẩu Trâu Sơn Hải,Lẩu dê núi nhúng mẻ,409000,nồi,Nồi lẩu dê núi ré thơm ngon kèm rau nhúng đặc sản
ChIJtz0AOxdbNDERtL9zzfMEF28,Nhà Hàng Lẩu Trâu Sơn Hải,Cơm cháy sốt dê,72000,đĩa,Cơm cháy giòn tan rưới nước sốt dê đậm vị
ChIJ7xBwXXBbNDERceXz7JzEn-c,Ẩm Thực Đồng Quê,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJ7xBwXXBbNDERceXz7JzEn-c,Ẩm Thực Đồng Quê,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJ7xBwXXBbNDERceXz7JzEn-c,Ẩm Thực Đồng Quê,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJ7xBwXXBbNDERceXz7JzEn-c,Ẩm Thực Đồng Quê,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJ7xBwXXBbNDERceXz7JzEn-c,Ẩm Thực Đồng Quê,Canh riêu cua đồng cà pháo,50000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJ7xBwXXBbNDERceXz7JzEn-c,Ẩm Thực Đồng Quê,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJozWt2klaNDER-irKieKTcKo,Lẩu chó Vinh Bính,Lẩu cua đồng sườn sụn bắp bò,370000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJozWt2klaNDER-irKieKTcKo,Lẩu chó Vinh Bính,Lẩu Thái hải sản chua cay,379000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJozWt2klaNDER-irKieKTcKo,Lẩu chó Vinh Bính,Set nướng BBQ thập cẩm bò ba chỉ,299000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJozWt2klaNDER-irKieKTcKo,Lẩu chó Vinh Bính,Ba chỉ bò Mỹ nhúng thêm,80000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJozWt2klaNDER-irKieKTcKo,Lẩu chó Vinh Bính,Sườn sụn non heo thêm,73000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJozWt2klaNDER-irKieKTcKo,Lẩu chó Vinh Bính,Rau nấm tổng hợp nhúng lẩu,33000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Cà phê sữa đá,25000,ly,Cà phê sữa pha phin béo ngậy
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Bạc xỉu cốt dừa,27000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Trà đào cam sả,33000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Trà sữa trân châu truyền thống,40000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Sinh tố bơ sáp,33000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJ7fOQNvZbNDERXBREa5JXDbo,Tiệm Nhà Thương,Nước ép cam nguyên chất,33000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJxaIua8dbNDERMDnc0aXEcg8,Quán Vịt Vân Hiền,Cá kho tộ miền Tây đậm vị,80000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJxaIua8dbNDERMDnc0aXEcg8,Quán Vịt Vân Hiền,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJxaIua8dbNDERMDnc0aXEcg8,Quán Vịt Vân Hiền,Sườn non xào chua ngọt,78000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJxaIua8dbNDERMDnc0aXEcg8,Quán Vịt Vân Hiền,Rau muống luộc dầm sấu / xào tỏi,33000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJxaIua8dbNDERMDnc0aXEcg8,Quán Vịt Vân Hiền,Canh riêu cua đồng cà pháo,50000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJxaIua8dbNDERMDnc0aXEcg8,Quán Vịt Vân Hiền,Cơm trắng gạo tám thơm,18000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJsSHzQDpbNDER3QqvgnlSwYE,Nhà Sàn Cá Lăng Anh Dũng,Cá kho tộ miền Tây đậm vị,90000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJsSHzQDpbNDER3QqvgnlSwYE,Nhà Sàn Cá Lăng Anh Dũng,Thịt ba chỉ rang cháy cạnh,80000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJsSHzQDpbNDER3QqvgnlSwYE,Nhà Sàn Cá Lăng Anh Dũng,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJsSHzQDpbNDER3QqvgnlSwYE,Nhà Sàn Cá Lăng Anh Dũng,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJsSHzQDpbNDER3QqvgnlSwYE,Nhà Sàn Cá Lăng Anh Dũng,Canh riêu cua đồng cà pháo,47000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJsSHzQDpbNDER3QqvgnlSwYE,Nhà Sàn Cá Lăng Anh Dũng,Cơm trắng gạo tám thơm,15000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJex6l_P5bNDERrKgu36UvtRU,Vườn Ẩm Thực Tuấn Thoan,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJex6l_P5bNDERrKgu36UvtRU,Vườn Ẩm Thực Tuấn Thoan,Thịt ba chỉ rang cháy cạnh,77000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJex6l_P5bNDERrKgu36UvtRU,Vườn Ẩm Thực Tuấn Thoan,Sườn non xào chua ngọt,80000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJex6l_P5bNDERrKgu36UvtRU,Vườn Ẩm Thực Tuấn Thoan,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJex6l_P5bNDERrKgu36UvtRU,Vườn Ẩm Thực Tuấn Thoan,Canh riêu cua đồng cà pháo,50000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJex6l_P5bNDERrKgu36UvtRU,Vườn Ẩm Thực Tuấn Thoan,Cơm trắng gạo tám thơm,15000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Cà phê đen đá pha phin,25000,ly,Cà phê đen truyền thống đậm đà
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Cà phê sữa đá,25000,ly,Cà phê sữa pha phin béo ngậy
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Bạc xỉu cốt dừa,27000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Trà đào cam sả,37000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Trà sữa trân châu truyền thống,37000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Sinh tố bơ sáp,33000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJmdYnPwJbNDERklqjc5FAASo,ToTa Coffee,Nước ép cam nguyên chất,27000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Cà phê sữa đá,22000,ly,Cà phê sữa pha phin béo ngậy
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Bạc xỉu cốt dừa,30000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Trà đào cam sả,33000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Trà sữa trân châu truyền thống,35000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Sinh tố bơ sáp,40000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJEYiITwBbNDER3WtawC8TXHs,England Coffee,Nước ép cam nguyên chất,27000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,"Đĩa hoa quả thập cẩm lớn (Dưa hấu, ổi, xoài, nho)",140000,đĩa,Hoa quả tươi ngon cắt lát đẹp mắt
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Khô mực nướng cồn,190000,con,Mực khô Vân Đồn nướng cồn xé tay
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Thịt bò khô xé sợi vắt chanh,85000,đĩa,Bò khô sợi cay cay ngọt ngọt
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Khoai tây chiên lắc phô mai,43000,đĩa,Khoai tây chiên giòn tan phủ bột phô mai
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Hạt hướng dương sạch,20000,đĩa,Hạt hướng dương rang thơm
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Bia Heineken lon,22000,lon,Bia ngoại ướp lạnh sẵn
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Bia Hà Nội lon,21000,lon,Bia nội truyền thống
ChIJ6QhXa15bNDERlv3Yk27NFMI,Karaoke Minh Dũng,Nước ngọt Coca-Cola / Sting,15000,lon,Nước ngọt các loại phục vụ lạnh
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Cà phê sữa đá,25000,ly,Cà phê sữa pha phin béo ngậy
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Bạc xỉu cốt dừa,27000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Trà đào cam sả,37000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Trà sữa trân châu truyền thống,33000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Sinh tố bơ sáp,33000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJK_7gTgBbNDERHfCYyiBoq3M,An Coffee,Nước ép cam nguyên chất,33000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJHSwPCwBbNDERKiETjf0Az4A,Chu Choa,Lẩu cua đồng sườn sụn bắp bò,370000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJHSwPCwBbNDERKiETjf0Az4A,Chu Choa,Lẩu Thái hải sản chua cay,379000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJHSwPCwBbNDERKiETjf0Az4A,Chu Choa,Set nướng BBQ thập cẩm bò ba chỉ,319000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJHSwPCwBbNDERKiETjf0Az4A,Chu Choa,Ba chỉ bò Mỹ nhúng thêm,80000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJHSwPCwBbNDERKiETjf0Az4A,Chu Choa,Sườn sụn non heo thêm,80000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJHSwPCwBbNDERKiETjf0Az4A,Chu Choa,Rau nấm tổng hợp nhúng lẩu,30000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJW3aVu05bNDERFfxsKl_po70,Mỳ cay Hola,Cá kho tộ miền Tây đậm vị,85000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJW3aVu05bNDERFfxsKl_po70,Mỳ cay Hola,Thịt ba chỉ rang cháy cạnh,80000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJW3aVu05bNDERFfxsKl_po70,Mỳ cay Hola,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
